Monitoraggio del materiale particolato di Pablito e Seba
by Sebastian Peradotto (purosangue)
Started at: Jan 30 2020 08:48:45
Data unit: [micro g/m^3]
Date,PM2.5,PM10
Jan 30 2020 08:48:46,9.2,20.5
Jan 30 2020 08:48:47,9.2,20.5
Jan 30 2020 08:48:48,9.3,21.4
Jan 30 2020 08:48:49,9.3,21.4
Jan 30 2020 08:48:50,9.3,22.2
Jan 30 2020 08:48:51,9.5,22.1
Jan 30 2020 08:48:52,9.5,22.5
Jan 30 2020 08:48:53,9.4,22.4
Jan 30 2020 08:48:54,9.5,22.1
Jan 30 2020 08:48:55,9.5,22.5
Jan 30 2020 08:48:56,9.7,23.7
Jan 30 2020 08:48:57,9.8,24.7
Jan 30 2020 08:48:58,9.8,24.7
Jan 30 2020 08:48:59,10.2,24.4
Jan 30 2020 08:49:00,10.5,24.2
Jan 30 2020 08:49:01,10.7,24.8
Jan 30 2020 08:49:02,10.9,24.4
Jan 30 2020 08:49:03,10.9,24.5
Jan 30 2020 08:49:04,11.1,24.7
Jan 30 2020 08:49:05,11.2,24.9
Jan 30 2020 08:49:06,11.2,25.2
Jan 30 2020 08:49:07,11.3,26.0
Jan 30 2020 08:49:08,11.3,26.7
Jan 30 2020 08:49:09,11.3,27.5
Jan 30 2020 08:49:10,11.0,26.7
Jan 30 2020 08:49:11,11.0,26.8
Jan 30 2020 08:49:12,10.9,26.9
Jan 30 2020 08:49:13,10.9,27.2
Jan 30 2020 08:49:14,10.8,26.4
Jan 30 2020 08:49:15,10.8,27.5
Jan 30 2020 08:49:16,10.8,27.6
Jan 30 2020 08:49:17,10.8,28.1
Jan 30 2020 08:49:18,10.7,27.6
Jan 30 2020 08:49:19,10.7,28.8
Jan 30 2020 08:49:20,10.7,28.4
Jan 30 2020 08:49:21,10.8,29.0
Jan 30 2020 08:49:22,10.8,28.9
Jan 30 2020 08:49:23,11.0,30.4
Jan 30 2020 08:49:24,11.2,32.9
Jan 30 2020 08:49:25,11.3,33.4
Jan 30 2020 08:49:26,11.4,33.6
Jan 30 2020 08:49:27,11.4,34.0
Jan 30 2020 08:49:28,11.6,36.7
Jan 30 2020 08:49:29,11.3,36.1
Jan 30 2020 08:49:31,11.2,35.9
Jan 30 2020 08:49:32,11.2,35.7
Jan 30 2020 08:49:33,11.0,35.8
