Monitoraggio del materiale particolato di Pablito e Seba
by Sebastian Peradotto (purosangue)
Started at: Jan 30 2020 18:10:09
Data unit: [micro g/m^3]
Date,PM2.5,PM10
Jan 30 2020 18:10:10,41.3,62.6
Jan 30 2020 18:10:11,41.4,63.0
Jan 30 2020 18:10:12,41.4,63.4
Jan 30 2020 18:10:13,41.2,63.4
Jan 30 2020 18:10:14,41.2,63.8
Jan 30 2020 18:10:15,41.0,62.7
Jan 30 2020 18:10:16,41.4,63.9
Jan 30 2020 18:10:17,41.2,63.9
Jan 30 2020 18:10:18,41.3,63.3
Jan 30 2020 18:10:19,41.7,64.2
Jan 30 2020 18:10:20,41.7,63.5
Jan 30 2020 18:10:21,40.9,62.7
Jan 30 2020 18:10:22,39.5,60.8
Jan 30 2020 18:10:23,38.4,59.2
Jan 30 2020 18:10:24,37.2,57.3
Jan 30 2020 18:10:25,35.9,54.7
Jan 30 2020 18:10:26,34.5,52.2
Jan 30 2020 18:10:27,33.2,50.4
Jan 30 2020 18:10:28,32.1,47.8
Jan 30 2020 18:10:29,30.9,46.3
Jan 30 2020 18:10:30,29.6,44.3
Jan 30 2020 18:10:31,28.5,42.8
Jan 30 2020 18:10:32,27.4,41.0
Jan 30 2020 18:10:33,26.2,39.3
Jan 30 2020 18:10:34,25.0,37.5
Jan 30 2020 18:10:36,23.4,34.0
Jan 30 2020 18:10:37,22.1,32.1
Jan 30 2020 18:10:38,20.7,30.7
Jan 30 2020 18:10:39,19.3,28.3
Jan 30 2020 18:10:40,18.5,26.8
Jan 30 2020 18:10:41,17.5,24.5
Jan 30 2020 18:10:42,17.0,23.5
Jan 30 2020 18:10:43,17.0,24.1
Jan 30 2020 18:10:44,17.3,24.6
Jan 30 2020 18:10:45,17.5,25.3
Jan 30 2020 18:10:46,17.6,25.7
Jan 30 2020 18:10:47,17.2,25.1
Jan 30 2020 18:10:48,17.1,25.6
Jan 30 2020 18:10:49,17.1,25.6
Jan 30 2020 18:10:50,16.9,24.9
Jan 30 2020 18:10:51,16.9,25.3
Jan 30 2020 18:10:52,17.9,26.6
Jan 30 2020 18:10:53,19.3,28.7
Jan 30 2020 18:10:54,20.2,30.4
Jan 30 2020 18:10:55,21.3,32.8
Jan 30 2020 18:10:56,22.6,34.9
Jan 30 2020 18:10:57,23.9,37.5
Jan 30 2020 18:10:58,25.1,39.7
