Monitoraggio del materiale particolato di Pablito e Seba
by Sebastian Peradotto (purosangue)
Started at: Feb 03 2020 20:26:28
Data unit: [micro g/m^3]
Date,PM2.5,PM10
Feb 03 2020 20:26:29,5.1,16.3
Feb 03 2020 20:26:30,5.1,16.1
Feb 03 2020 20:26:32,5.1,15.9
Feb 03 2020 20:26:33,5.3,16.4
Feb 03 2020 20:26:34,5.3,16.0
Feb 03 2020 20:26:35,5.3,16.6
Feb 03 2020 20:26:36,5.3,16.0
Feb 03 2020 20:26:37,5.1,16.4
Feb 03 2020 20:26:38,5.1,16.1
Feb 03 2020 20:26:39,5.1,16.6
Feb 03 2020 20:26:40,5.1,16.6
Feb 03 2020 20:26:41,5.0,15.8
Feb 03 2020 20:26:42,5.0,15.9
Feb 03 2020 20:26:43,5.2,16.2
Feb 03 2020 20:26:44,5.3,15.9
Feb 03 2020 20:26:45,5.1,15.2
Feb 03 2020 20:26:46,5.2,15.4
Feb 03 2020 20:26:47,5.2,15.3
Feb 03 2020 20:26:48,5.2,15.7
Feb 03 2020 20:26:49,5.2,14.7
Feb 03 2020 20:26:50,5.3,15.1
Feb 03 2020 20:26:51,5.2,15.0
Feb 03 2020 20:26:52,5.2,15.1
Feb 03 2020 20:26:53,5.2,15.1
Feb 03 2020 20:26:54,5.3,15.2
Feb 03 2020 20:26:55,5.3,15.5
Feb 03 2020 20:26:56,5.3,15.5
Feb 03 2020 20:26:57,5.3,15.6
Feb 03 2020 20:26:58,5.2,16.8
Feb 03 2020 20:26:59,5.2,17.0
Feb 03 2020 20:27:00,5.1,16.3
Feb 03 2020 20:27:02,5.2,16.5
Feb 03 2020 20:27:03,5.4,17.6
Feb 03 2020 20:27:04,5.3,17.3
Feb 03 2020 20:27:05,5.3,17.2
Feb 03 2020 20:27:06,5.2,17.1
Feb 03 2020 20:27:07,5.2,17.2
Feb 03 2020 20:27:08,5.2,16.9
Feb 03 2020 20:27:09,5.3,17.4
Feb 03 2020 20:27:10,5.3,17.1
Feb 03 2020 20:27:11,5.3,17.0
Feb 03 2020 20:27:12,5.2,17.3
Feb 03 2020 20:27:13,5.2,18.0
Feb 03 2020 20:27:14,5.0,17.7
Feb 03 2020 20:27:15,4.9,17.4
Feb 03 2020 20:27:16,4.9,17.2
Feb 03 2020 20:27:17,5.0,17.4
Feb 03 2020 20:27:18,5.2,17.6
Feb 03 2020 20:27:19,5.1,16.9
Feb 03 2020 20:27:20,5.3,17.3
Feb 03 2020 20:27:21,5.1,16.7
Feb 03 2020 20:27:22,5.2,16.8
Feb 03 2020 20:27:23,5.2,16.5
Feb 03 2020 20:27:24,5.2,17.0
Feb 03 2020 20:27:25,5.1,17.2
Feb 03 2020 20:27:26,5.1,17.3
Feb 03 2020 20:27:27,5.2,18.1
Feb 03 2020 20:27:28,5.1,17.9
Feb 03 2020 20:27:29,5.1,16.5
Feb 03 2020 20:27:30,5.0,16.6
Feb 03 2020 20:27:31,5.0,16.8
Feb 03 2020 20:27:32,4.9,16.3
Feb 03 2020 20:27:33,4.8,15.4
Feb 03 2020 20:27:34,4.8,15.4
Feb 03 2020 20:27:35,4.7,15.3
Feb 03 2020 20:27:36,4.7,14.8
Feb 03 2020 20:27:37,4.7,14.4
Feb 03 2020 20:27:39,4.8,14.0
Feb 03 2020 20:27:40,4.9,14.5
Feb 03 2020 20:27:41,4.9,14.8
Feb 03 2020 20:27:42,4.9,14.5
Feb 03 2020 20:27:43,4.9,14.5
Feb 03 2020 20:27:44,4.9,13.8
Feb 03 2020 20:27:45,5.0,13.8
Feb 03 2020 20:27:46,5.0,14.7
Feb 03 2020 20:27:47,5.0,15.0
Feb 03 2020 20:27:48,5.1,14.7
Feb 03 2020 20:27:49,4.8,14.1
Feb 03 2020 20:27:50,4.8,14.2
Feb 03 2020 20:27:51,4.7,13.6
Feb 03 2020 20:27:52,4.6,13.9
Feb 03 2020 20:27:53,4.6,14.0
Feb 03 2020 20:27:54,4.7,14.4
Feb 03 2020 20:27:55,4.7,14.5
Feb 03 2020 20:27:56,4.8,14.4
Feb 03 2020 20:27:57,4.7,13.9
Feb 03 2020 20:27:58,4.6,13.3
Feb 03 2020 20:28:00,4.7,13.8
Feb 03 2020 20:28:01,4.8,14.5
Feb 03 2020 20:28:02,4.9,14.3
Feb 03 2020 20:28:03,4.8,14.1
Feb 03 2020 20:28:04,4.9,14.6
Feb 03 2020 20:28:05,4.9,15.2
Feb 03 2020 20:28:06,4.9,15.3
Feb 03 2020 20:28:07,5.0,15.4
Feb 03 2020 20:28:08,5.0,15.6
Feb 03 2020 20:28:10,5.1,16.3
Feb 03 2020 20:28:11,5.1,16.3
Feb 03 2020 20:28:12,5.0,15.7
Feb 03 2020 20:28:13,5.1,15.8
Feb 03 2020 20:28:14,5.1,16.0
Feb 03 2020 20:28:15,5.2,16.2
Feb 03 2020 20:28:16,5.2,16.9
Feb 03 2020 20:28:17,5.2,16.9
Feb 03 2020 20:28:18,5.4,16.8
Feb 03 2020 20:28:19,5.4,17.4
Feb 03 2020 20:28:20,5.4,17.4
Feb 03 2020 20:28:21,5.5,18.3
Feb 03 2020 20:28:22,5.6,18.5
Feb 03 2020 20:28:23,5.6,18.8
Feb 03 2020 20:28:24,5.7,18.7
Feb 03 2020 20:28:25,5.6,19.3
Feb 03 2020 20:28:26,5.5,19.3
Feb 03 2020 20:28:27,5.6,18.7
Feb 03 2020 20:28:28,5.5,19.0
Feb 03 2020 20:28:29,5.5,19.0
Feb 03 2020 20:28:30,5.6,19.0
Feb 03 2020 20:28:31,5.6,18.6
Feb 03 2020 20:28:32,5.5,18.4
Feb 03 2020 20:28:33,5.5,18.3
Feb 03 2020 20:28:35,5.6,18.5
Feb 03 2020 20:28:36,5.7,18.2
Feb 03 2020 20:28:37,5.6,17.5
Feb 03 2020 20:28:38,5.6,17.2
Feb 03 2020 20:28:39,5.5,17.3
Feb 03 2020 20:28:40,5.7,18.3
Feb 03 2020 20:28:41,5.6,17.8
Feb 03 2020 20:28:42,5.5,17.6
Feb 03 2020 20:28:43,5.5,17.6
Feb 03 2020 20:28:44,5.5,17.1
Feb 03 2020 20:28:45,5.4,17.2
Feb 03 2020 20:28:46,5.5,17.2
Feb 03 2020 20:28:47,5.6,17.0
Feb 03 2020 20:28:48,5.6,17.0
Feb 03 2020 20:28:49,5.3,16.6
Feb 03 2020 20:28:50,5.3,15.8
Feb 03 2020 20:28:51,5.3,15.7
Feb 03 2020 20:28:52,5.2,15.0
Feb 03 2020 20:28:53,5.1,15.0
Feb 03 2020 20:28:54,5.3,15.4
Feb 03 2020 20:28:55,5.2,15.1
Feb 03 2020 20:28:56,5.1,14.2
Feb 03 2020 20:28:57,5.1,14.2
Feb 03 2020 20:28:58,5.2,14.3
Feb 03 2020 20:28:59,5.2,13.8
Feb 03 2020 20:29:00,5.1,13.6
Feb 03 2020 20:29:01,5.1,14.3
Feb 03 2020 20:29:02,5.2,14.6
Feb 03 2020 20:29:03,5.2,14.7
Feb 03 2020 20:29:04,5.1,15.2
Feb 03 2020 20:29:06,5.1,15.5
Feb 03 2020 20:29:07,5.1,15.5
Feb 03 2020 20:29:08,5.1,15.6
Feb 03 2020 20:29:09,5.0,16.2
Feb 03 2020 20:29:10,5.1,16.8
Feb 03 2020 20:29:11,5.0,15.6
Feb 03 2020 20:29:12,5.0,15.6
Feb 03 2020 20:29:13,5.0,15.6
Feb 03 2020 20:29:14,5.0,15.4
Feb 03 2020 20:29:15,5.0,15.5
Feb 03 2020 20:29:16,5.0,15.5
