Monitoraggio del materiale particolato di Pablito e Seba
by Sebastian Peradotto (purosangue)
Started at: Feb 06 2020 09:17:57
Data unit: [micro g/m^3]
Date,PM2.5,PM10
Feb 06 2020 09:17:58,5.5,11.3
Feb 06 2020 09:18:00,5.6,11.3
Feb 06 2020 09:18:01,5.6,10.2
Feb 06 2020 09:18:02,5.5,9.3
Feb 06 2020 09:18:03,5.5,9.6
Feb 06 2020 09:18:04,5.5,9.4
Feb 06 2020 09:18:05,5.5,9.4
Feb 06 2020 09:18:06,5.5,9.4
Feb 06 2020 09:18:07,5.5,8.8
Feb 06 2020 09:18:08,5.6,8.9
Feb 06 2020 09:18:09,5.5,8.4
Feb 06 2020 09:18:10,5.4,7.6
Feb 06 2020 09:18:11,5.5,7.8
Feb 06 2020 09:18:12,5.4,7.6
Feb 06 2020 09:18:13,5.5,7.8
Feb 06 2020 09:18:14,5.6,7.9
Feb 06 2020 09:18:15,5.5,7.7
Feb 06 2020 09:18:16,5.5,8.0
Feb 06 2020 09:18:17,5.5,7.9
Feb 06 2020 09:18:18,5.5,8.2
Feb 06 2020 09:18:19,5.5,8.2
Feb 06 2020 09:18:20,5.4,8.1
Feb 06 2020 09:18:21,5.4,8.5
Feb 06 2020 09:18:23,5.5,8.7
Feb 06 2020 09:18:24,5.5,8.8
Feb 06 2020 09:18:25,5.4,8.5
Feb 06 2020 09:18:26,5.3,8.5
Feb 06 2020 09:18:27,5.3,8.1
Feb 06 2020 09:18:28,5.3,8.1
Feb 06 2020 09:18:29,5.3,7.9
Feb 06 2020 09:18:30,5.2,7.9
Feb 06 2020 09:18:31,5.2,7.9
Feb 06 2020 09:18:32,5.4,9.0
Feb 06 2020 09:18:33,5.4,8.9
Feb 06 2020 09:18:34,5.3,9.0
Feb 06 2020 09:18:35,5.4,9.2
Feb 06 2020 09:18:36,5.3,9.2
Feb 06 2020 09:18:37,5.3,9.3
Feb 06 2020 09:18:38,5.3,9.2
Feb 06 2020 09:18:39,5.4,10.0
Feb 06 2020 09:18:40,5.3,9.7
Feb 06 2020 09:18:41,5.2,9.7
Feb 06 2020 09:18:42,5.2,9.8
Feb 06 2020 09:18:43,5.3,10.6
Feb 06 2020 09:18:44,5.3,10.5
Feb 06 2020 09:18:45,5.2,10.4
Feb 06 2020 09:18:46,5.3,10.6
Feb 06 2020 09:18:47,5.3,10.2
Feb 06 2020 09:18:49,5.3,10.4
Feb 06 2020 09:18:50,5.3,10.5
Feb 06 2020 09:18:51,5.4,10.5
Feb 06 2020 09:18:52,5.4,11.0
Feb 06 2020 09:18:53,5.4,10.8
Feb 06 2020 09:18:54,5.3,10.9
Feb 06 2020 09:18:55,5.3,10.9
Feb 06 2020 09:18:56,5.3,11.2
Feb 06 2020 09:18:57,5.3,11.2
Feb 06 2020 09:18:58,5.2,11.1
Feb 06 2020 09:18:59,5.2,11.7
Feb 06 2020 09:19:00,5.1,11.8
Feb 06 2020 09:19:01,5.2,12.3
Feb 06 2020 09:19:02,5.2,12.3
Feb 06 2020 09:19:03,5.0,11.0
Feb 06 2020 09:19:04,5.0,11.0
Feb 06 2020 09:19:05,5.0,10.8
Feb 06 2020 09:19:06,4.8,10.6
Feb 06 2020 09:19:07,4.9,10.4
Feb 06 2020 09:19:08,4.9,10.4
Feb 06 2020 09:19:09,5.0,11.7
Feb 06 2020 09:19:10,4.8,10.9
Feb 06 2020 09:19:11,4.8,10.9
Feb 06 2020 09:19:12,4.8,10.9
Feb 06 2020 09:19:13,4.8,10.8
Feb 06 2020 09:19:15,4.8,10.2
Feb 06 2020 09:19:16,4.7,10.1
Feb 06 2020 09:19:17,4.7,10.1
Feb 06 2020 09:19:18,4.7,9.9
Feb 06 2020 09:19:19,4.8,10.4
Feb 06 2020 09:19:20,4.8,10.3
Feb 06 2020 09:19:21,4.7,9.9
Feb 06 2020 09:19:22,4.7,9.8
Feb 06 2020 09:19:23,4.6,9.3
Feb 06 2020 09:19:24,4.6,9.1
Feb 06 2020 09:19:26,4.7,9.2
Feb 06 2020 09:19:27,4.8,9.6
Feb 06 2020 09:19:28,4.9,9.4
Feb 06 2020 09:19:29,5.0,9.6
Feb 06 2020 09:19:30,5.1,10.2
Feb 06 2020 09:19:31,5.1,9.7
Feb 06 2020 09:19:32,5.2,9.8
Feb 06 2020 09:19:33,5.2,9.5
Feb 06 2020 09:19:34,5.2,9.8
Feb 06 2020 09:19:35,5.3,9.9
Feb 06 2020 09:19:36,5.3,9.8
Feb 06 2020 09:19:38,5.2,9.7
Feb 06 2020 09:19:39,5.3,9.7
Feb 06 2020 09:19:40,5.3,9.8
Feb 06 2020 09:19:41,5.4,10.0
Feb 06 2020 09:19:42,5.3,8.6
Feb 06 2020 09:19:43,5.5,8.8
Feb 06 2020 09:19:44,5.4,9.7
Feb 06 2020 09:19:45,5.4,9.8
Feb 06 2020 09:19:46,5.4,9.6
Feb 06 2020 09:19:47,5.4,9.4
Feb 06 2020 09:19:48,5.4,9.6
Feb 06 2020 09:19:49,5.5,10.4
Feb 06 2020 09:19:50,5.5,10.6
Feb 06 2020 09:19:52,5.6,10.6
Feb 06 2020 09:19:53,5.6,10.8
Feb 06 2020 09:19:54,5.6,11.1
Feb 06 2020 09:19:55,5.6,11.1
Feb 06 2020 09:19:56,5.6,11.0
Feb 06 2020 09:19:57,5.6,11.1
Feb 06 2020 09:19:58,5.6,11.0
Feb 06 2020 09:19:59,5.4,10.6
Feb 06 2020 09:20:00,5.3,10.4
Feb 06 2020 09:20:01,5.3,10.4
Feb 06 2020 09:20:02,5.3,10.0
Feb 06 2020 09:20:03,5.4,10.6
Feb 06 2020 09:20:04,5.4,10.4
Feb 06 2020 09:20:05,5.4,10.2
Feb 06 2020 09:20:06,5.4,10.3
Feb 06 2020 09:20:08,5.3,10.2
Feb 06 2020 09:20:09,5.3,10.2
Feb 06 2020 09:20:10,5.3,10.2
Feb 06 2020 09:20:11,5.3,10.4
Feb 06 2020 09:20:12,5.4,10.7
Feb 06 2020 09:20:13,5.4,10.6
Feb 06 2020 09:20:14,5.4,10.7
Feb 06 2020 09:20:15,5.2,10.4
Feb 06 2020 09:20:16,5.3,9.5
Feb 06 2020 09:20:17,5.3,9.5
Feb 06 2020 09:20:18,5.3,9.5
Feb 06 2020 09:20:19,5.3,9.6
Feb 06 2020 09:20:21,5.3,9.6
Feb 06 2020 09:20:22,5.3,8.9
Feb 06 2020 09:20:23,5.2,8.9
Feb 06 2020 09:20:24,5.1,8.6
Feb 06 2020 09:20:25,5.1,8.3
Feb 06 2020 09:20:26,5.1,8.2
Feb 06 2020 09:20:27,5.1,8.1
Feb 06 2020 09:20:28,5.2,8.4
Feb 06 2020 09:20:29,5.3,8.7
Feb 06 2020 09:20:30,5.2,8.6
Feb 06 2020 09:20:31,5.2,8.5
Feb 06 2020 09:20:32,5.2,8.9
Feb 06 2020 09:20:33,5.2,8.9
Feb 06 2020 09:20:34,5.1,8.8
Feb 06 2020 09:20:35,5.1,8.2
Feb 06 2020 09:20:36,5.0,8.1
Feb 06 2020 09:20:37,5.0,8.2
Feb 06 2020 09:20:38,4.9,7.8
Feb 06 2020 09:20:39,5.0,8.7
Feb 06 2020 09:20:40,5.1,10.2
Feb 06 2020 09:20:41,5.1,10.2
Feb 06 2020 09:20:42,5.0,10.2
Feb 06 2020 09:20:44,5.0,10.4
Feb 06 2020 09:20:45,4.9,10.7
Feb 06 2020 09:20:46,4.9,10.9
Feb 06 2020 09:20:47,4.9,10.9
Feb 06 2020 09:20:48,4.9,10.9
Feb 06 2020 09:20:49,4.9,10.8
Feb 06 2020 09:20:50,4.9,10.9
Feb 06 2020 09:20:51,5.0,10.9
Feb 06 2020 09:20:52,5.0,10.8
Feb 06 2020 09:20:53,5.0,10.7
Feb 06 2020 09:20:54,5.0,10.7
Feb 06 2020 09:20:55,5.0,10.7
Feb 06 2020 09:20:56,4.9,10.7
