Monitoraggio del materiale particolato di Pablito e Seba
by Sebastian Peradotto (purosangue)
Started at: Jan 24 2020 20:18:04
Data unit: [micro g/m^3]
Date,PM2.5,PM10
Jan 24 2020 20:18:04,52.8,62.8
Jan 24 2020 20:18:05,52.9,63.1
Jan 24 2020 20:18:06,52.7,62.6
Jan 24 2020 20:18:07,52.6,62.0
Jan 24 2020 20:18:08,52.8,61.6
Jan 24 2020 20:18:10,53.1,61.6
Jan 24 2020 20:18:11,53.2,61.5
Jan 24 2020 20:18:12,53.6,62.2
Jan 24 2020 20:18:13,53.7,62.5
Jan 24 2020 20:18:14,54.1,63.4
Jan 24 2020 20:18:15,54.3,63.6
Jan 24 2020 20:18:16,54.3,63.6
Jan 24 2020 20:18:17,54.2,64.1
Jan 24 2020 20:18:18,54.1,65.1
Jan 24 2020 20:18:19,54.1,65.3
Jan 24 2020 20:18:20,53.9,65.2
Jan 24 2020 20:18:21,53.8,65.1
Jan 24 2020 20:18:22,53.4,64.5
Jan 24 2020 20:18:23,53.4,64.7
Jan 24 2020 20:18:24,53.3,64.5
Jan 24 2020 20:18:25,53.3,64.4
Jan 24 2020 20:18:26,53.5,65.1
Jan 24 2020 20:18:27,53.2,64.1
Jan 24 2020 20:18:28,52.7,62.6
Jan 24 2020 20:18:29,52.5,61.9
Jan 24 2020 20:18:30,52.5,62.1
Jan 24 2020 20:18:31,52.2,61.7
Jan 24 2020 20:18:32,51.7,61.4
Jan 24 2020 20:18:33,51.6,61.9
Jan 24 2020 20:18:34,51.5,62.2
Jan 24 2020 20:18:35,51.4,62.2
Jan 24 2020 20:18:36,51.4,61.9
Jan 24 2020 20:18:37,51.2,61.5
Jan 24 2020 20:18:38,51.3,62.1
Jan 24 2020 20:18:39,51.0,62.6
Jan 24 2020 20:18:40,50.8,62.5
Jan 24 2020 20:18:41,50.8,62.7
Jan 24 2020 20:18:42,50.6,62.1
Jan 24 2020 20:18:43,51.0,63.4
Jan 24 2020 20:18:44,50.8,63.1
Jan 24 2020 20:18:45,50.7,63.1
Jan 24 2020 20:18:46,50.4,62.7
Jan 24 2020 20:18:47,50.4,62.0
Jan 24 2020 20:18:48,50.1,60.8
Jan 24 2020 20:18:49,49.5,59.9
Jan 24 2020 20:18:50,49.4,59.9
Jan 24 2020 20:18:51,49.1,59.3
Jan 24 2020 20:18:52,48.6,58.1
Jan 24 2020 20:18:53,47.9,57.0
Jan 24 2020 20:18:54,47.4,56.5
Jan 24 2020 20:18:55,46.9,55.7
Jan 24 2020 20:18:56,46.3,54.9
Jan 24 2020 20:18:57,45.8,54.5
Jan 24 2020 20:18:58,45.6,54.8
Jan 24 2020 20:18:59,44.9,54.3
Jan 24 2020 20:19:00,44.4,53.5
Jan 24 2020 20:19:01,44.0,53.2
Jan 24 2020 20:19:02,43.7,52.5
Jan 24 2020 20:19:03,43.1,51.3
Jan 24 2020 20:19:04,42.6,50.2
Jan 24 2020 20:19:05,42.0,49.5
Jan 24 2020 20:19:06,41.4,49.2
Jan 24 2020 20:19:07,41.5,49.2
Jan 24 2020 20:19:08,41.2,48.4
Jan 24 2020 20:19:09,41.1,47.5
Jan 24 2020 20:19:10,40.6,46.6
Jan 24 2020 20:19:11,40.1,46.3
Jan 24 2020 20:19:12,39.7,45.8
Jan 24 2020 20:19:13,38.8,43.6
Jan 24 2020 20:19:14,38.1,43.0
Jan 24 2020 20:19:15,37.7,42.3
Jan 24 2020 20:19:16,37.0,41.8
Jan 24 2020 20:19:17,36.3,41.0
Jan 24 2020 20:19:18,35.9,40.9
Jan 24 2020 20:19:19,35.8,41.0
Jan 24 2020 20:19:20,35.9,41.0
Jan 24 2020 20:19:21,36.0,41.1
Jan 24 2020 20:19:22,36.1,41.4
Jan 24 2020 20:19:23,36.3,42.5
Jan 24 2020 20:19:24,36.5,42.5
Jan 24 2020 20:19:25,36.4,42.6
Jan 24 2020 20:19:26,36.2,42.3
Jan 24 2020 20:19:27,36.1,42.3
Jan 24 2020 20:19:29,36.0,41.8
Jan 24 2020 20:19:30,36.2,41.8
