Monitoraggio del materiale particolato di Pablito e Seba
by Sebastian Peradotto (purosangue)
Started at: Feb 04 2020 11:55:15
Data unit: [micro g/m^3]
Date,PM2.5,PM10
Feb 04 2020 11:55:16,0.3,2.4
Feb 04 2020 11:55:17,0.3,2.8
Feb 04 2020 11:55:18,0.3,2.8
Feb 04 2020 11:55:19,0.3,2.8
Feb 04 2020 11:55:20,0.3,3.3
Feb 04 2020 11:55:21,0.4,3.3
Feb 04 2020 11:55:22,0.3,1.5
Feb 04 2020 11:55:23,0.3,1.4
Feb 04 2020 11:55:24,0.3,1.5
Feb 04 2020 11:55:25,0.3,1.5
Feb 04 2020 11:55:26,0.3,1.4
Feb 04 2020 11:55:27,0.3,1.5
Feb 04 2020 11:55:29,0.3,2.0
Feb 04 2020 11:55:30,0.3,2.0
Feb 04 2020 11:55:31,0.3,2.0
Feb 04 2020 11:55:32,0.4,2.5
Feb 04 2020 11:55:33,0.4,2.5
Feb 04 2020 11:55:34,0.4,2.5
Feb 04 2020 11:55:35,0.4,2.5
Feb 04 2020 11:55:36,0.4,2.5
Feb 04 2020 11:55:37,0.4,2.5
Feb 04 2020 11:55:38,0.4,2.5
Feb 04 2020 11:55:39,0.4,2.7
Feb 04 2020 11:55:40,0.4,2.7
Feb 04 2020 11:55:41,0.4,2.6
Feb 04 2020 11:55:42,0.4,2.6
Feb 04 2020 11:55:43,0.4,2.6
Feb 04 2020 11:55:44,0.4,2.5
Feb 04 2020 11:55:45,0.5,3.0
Feb 04 2020 11:55:46,0.5,3.0
Feb 04 2020 11:55:47,0.5,3.1
Feb 04 2020 11:55:49,0.5,2.8
Feb 04 2020 11:55:50,0.5,2.8
Feb 04 2020 11:55:51,0.5,2.8
Feb 04 2020 11:55:52,0.5,2.3
Feb 04 2020 11:55:53,0.5,2.3
Feb 04 2020 11:55:54,0.5,2.6
Feb 04 2020 11:55:55,0.5,2.6
Feb 04 2020 11:55:56,0.5,2.6
Feb 04 2020 11:55:57,0.5,2.6
Feb 04 2020 11:55:58,0.5,2.6
Feb 04 2020 11:55:59,0.5,3.1
