Monitoraggio del materiale particolato di Pablito e Seba
by Sebastian Peradotto (purosangue)
Started at: Feb 06 2020 08:58:36
Data unit: [micro g/m^3]
Date,PM2.5,PM10
Feb 06 2020 08:58:37,5.1,13.6
Feb 06 2020 08:58:38,5.1,13.1
Feb 06 2020 08:58:39,5.1,13.0
Feb 06 2020 08:58:40,5.0,12.5
Feb 06 2020 08:58:41,5.1,12.8
Feb 06 2020 08:58:42,5.2,12.5
Feb 06 2020 08:58:43,5.2,11.4
Feb 06 2020 08:58:44,5.3,11.0
Feb 06 2020 08:58:45,5.3,10.8
Feb 06 2020 08:58:46,5.3,10.8
Feb 06 2020 08:58:47,5.3,11.4
Feb 06 2020 08:58:48,5.4,11.4
Feb 06 2020 08:58:49,5.4,11.6
Feb 06 2020 08:58:51,5.5,9.4
Feb 06 2020 08:58:52,5.3,9.1
Feb 06 2020 08:58:53,5.3,9.1
Feb 06 2020 08:58:54,5.3,9.0
Feb 06 2020 08:58:55,5.2,9.2
Feb 06 2020 08:58:56,5.3,8.9
Feb 06 2020 08:58:57,5.3,8.8
Feb 06 2020 08:58:58,5.3,8.8
Feb 06 2020 08:58:59,5.3,9.2
Feb 06 2020 08:59:00,5.1,8.8
Feb 06 2020 08:59:01,5.1,8.9
Feb 06 2020 08:59:02,5.1,9.1
Feb 06 2020 08:59:03,5.0,8.9
Feb 06 2020 08:59:04,5.1,8.9
Feb 06 2020 08:59:05,5.0,8.3
Feb 06 2020 08:59:07,5.0,8.3
Feb 06 2020 08:59:08,5.0,8.1
Feb 06 2020 08:59:09,5.0,8.1
Feb 06 2020 08:59:10,5.0,8.3
Feb 06 2020 08:59:11,5.0,8.4
Feb 06 2020 08:59:12,5.0,8.4
Feb 06 2020 08:59:13,5.0,8.3
Feb 06 2020 08:59:14,4.9,8.1
Feb 06 2020 08:59:15,5.0,8.2
Feb 06 2020 08:59:16,4.9,8.1
Feb 06 2020 08:59:17,4.9,8.7
Feb 06 2020 08:59:18,4.9,8.5
Feb 06 2020 08:59:20,4.8,7.9
Feb 06 2020 08:59:21,4.8,8.0
Feb 06 2020 08:59:22,4.8,7.9
Feb 06 2020 08:59:23,4.7,7.8
Feb 06 2020 08:59:24,4.7,8.0
Feb 06 2020 08:59:25,4.8,8.0
Feb 06 2020 08:59:26,4.8,8.4
Feb 06 2020 08:59:27,4.9,8.2
Feb 06 2020 08:59:28,4.9,8.2
Feb 06 2020 08:59:29,4.7,8.0
Feb 06 2020 08:59:30,4.7,8.1
Feb 06 2020 08:59:31,4.8,7.9
Feb 06 2020 08:59:32,4.9,8.0
Feb 06 2020 08:59:33,5.0,8.2
Feb 06 2020 08:59:34,5.1,7.9
Feb 06 2020 08:59:35,5.0,8.1
Feb 06 2020 08:59:36,5.0,8.0
Feb 06 2020 08:59:37,4.9,8.1
Feb 06 2020 08:59:38,5.0,8.6
Feb 06 2020 08:59:39,5.0,8.7
Feb 06 2020 08:59:40,5.1,8.7
Feb 06 2020 08:59:41,5.0,8.4
Feb 06 2020 08:59:42,5.0,8.4
Feb 06 2020 08:59:43,5.0,8.4
Feb 06 2020 08:59:44,5.0,8.5
Feb 06 2020 08:59:45,5.0,8.4
Feb 06 2020 08:59:46,4.9,8.4
Feb 06 2020 08:59:47,4.9,9.0
Feb 06 2020 08:59:48,4.9,8.3
Feb 06 2020 08:59:49,4.9,8.4
Feb 06 2020 08:59:50,4.8,8.6
Feb 06 2020 08:59:52,4.8,9.0
Feb 06 2020 08:59:53,5.0,9.8
Feb 06 2020 08:59:54,4.9,9.5
Feb 06 2020 08:59:55,4.8,9.4
Feb 06 2020 08:59:56,4.8,9.4
Feb 06 2020 08:59:57,4.8,9.4
Feb 06 2020 08:59:58,4.7,9.3
Feb 06 2020 08:59:59,4.7,9.2
Feb 06 2020 09:00:00,4.8,9.5
Feb 06 2020 09:00:01,4.8,9.4
Feb 06 2020 09:00:02,4.8,9.2
Feb 06 2020 09:00:03,4.7,9.3
Feb 06 2020 09:00:04,4.7,9.2
Feb 06 2020 09:00:05,4.7,9.1
Feb 06 2020 09:00:06,4.7,8.9
Feb 06 2020 09:00:07,4.6,8.9
Feb 06 2020 09:00:08,4.6,9.0
Feb 06 2020 09:00:09,4.7,8.7
Feb 06 2020 09:00:10,4.7,8.6
Feb 06 2020 09:00:11,4.7,9.0
Feb 06 2020 09:00:12,4.7,9.1
Feb 06 2020 09:00:13,4.7,9.1
Feb 06 2020 09:00:14,4.7,9.4
Feb 06 2020 09:00:15,4.6,9.4
Feb 06 2020 09:00:16,4.7,9.6
Feb 06 2020 09:00:17,4.7,9.8
Feb 06 2020 09:00:18,4.6,9.2
Feb 06 2020 09:00:19,4.6,9.3
Feb 06 2020 09:00:21,4.7,9.3
Feb 06 2020 09:00:22,4.8,9.4
Feb 06 2020 09:00:23,4.7,9.3
Feb 06 2020 09:00:24,4.6,8.6
Feb 06 2020 09:00:25,4.6,8.5
