Monitoraggio del materiale particolato di Pablito e Seba
by Sebastian Peradotto (purosangue)
Started at: Jan 25 2020 14:56:59
Data unit: [micro g/m^3]
Date,PM2.5,PM10
Jan 25 2020 14:57:00,53.5,69.0
Jan 25 2020 14:57:01,53.4,69.2
Jan 25 2020 14:57:02,53.6,69.7
Jan 25 2020 14:57:03,54.1,70.2
Jan 25 2020 14:57:04,54.2,70.0
Jan 25 2020 14:57:05,54.1,69.8
Jan 25 2020 14:57:06,54.1,70.1
Jan 25 2020 14:57:07,54.3,70.7
Jan 25 2020 14:57:08,54.4,70.9
Jan 25 2020 14:57:09,54.7,71.3
Jan 25 2020 14:57:10,55.2,72.5
Jan 25 2020 14:57:11,55.2,72.4
Jan 25 2020 14:57:12,55.1,72.8
Jan 25 2020 14:57:13,55.0,72.6
Jan 25 2020 14:57:14,55.3,73.0
Jan 25 2020 14:57:15,55.3,72.4
Jan 25 2020 14:57:16,55.4,72.2
Jan 25 2020 14:57:17,55.5,72.0
Jan 25 2020 14:57:18,55.6,71.9
Jan 25 2020 14:57:19,55.4,71.4
Jan 25 2020 14:57:20,55.4,72.3
Jan 25 2020 14:57:21,54.8,71.5
Jan 25 2020 14:57:22,54.5,71.3
Jan 25 2020 14:57:23,54.2,70.9
Jan 25 2020 14:57:24,54.0,70.3
Jan 25 2020 14:57:25,54.1,70.6
Jan 25 2020 14:57:26,53.9,70.1
Jan 25 2020 14:57:27,54.0,69.7
Jan 25 2020 14:57:28,53.9,69.7
Jan 25 2020 14:57:29,54.4,70.4
Jan 25 2020 14:57:30,54.4,69.5
Jan 25 2020 14:57:31,54.6,69.4
Jan 25 2020 14:57:32,54.6,69.2
Jan 25 2020 14:57:33,55.0,69.6
Jan 25 2020 14:57:34,55.0,69.3
Jan 25 2020 14:57:35,55.4,69.8
Jan 25 2020 14:57:36,55.6,69.4
Jan 25 2020 14:57:37,55.5,69.6
Jan 25 2020 14:57:38,55.2,69.6
Jan 25 2020 14:57:40,54.8,69.5
Jan 25 2020 14:57:41,54.4,68.5
Jan 25 2020 14:57:42,54.5,68.4
Jan 25 2020 14:57:43,54.5,67.9
Jan 25 2020 14:57:44,54.4,67.6
Jan 25 2020 14:57:45,54.1,67.0
Jan 25 2020 14:57:46,53.9,67.0
Jan 25 2020 14:57:47,53.8,67.1
Jan 25 2020 14:57:48,53.4,67.1
Jan 25 2020 14:57:49,53.1,67.0
Jan 25 2020 14:57:50,53.4,67.4
Jan 25 2020 14:57:51,53.4,67.0
Jan 25 2020 14:57:52,53.7,67.4
Jan 25 2020 14:57:53,53.7,67.6
Jan 25 2020 14:57:54,53.8,67.5
Jan 25 2020 14:57:55,53.9,68.0
Jan 25 2020 14:57:56,53.9,67.7
Jan 25 2020 14:57:57,53.5,67.3
Jan 25 2020 14:57:58,53.4,67.2
Jan 25 2020 14:57:59,53.8,67.3
Jan 25 2020 14:58:00,53.5,66.7
Jan 25 2020 14:58:01,53.5,66.9
Jan 25 2020 14:58:02,53.5,66.6
Jan 25 2020 14:58:03,53.5,66.3
Jan 25 2020 14:58:04,53.5,66.2
Jan 25 2020 14:58:05,53.5,66.0
Jan 25 2020 14:58:06,53.5,65.9
Jan 25 2020 14:58:07,53.2,65.3
Jan 25 2020 14:58:08,53.3,64.7
Jan 25 2020 14:58:09,53.2,64.4
Jan 25 2020 14:58:10,53.4,64.2
Jan 25 2020 14:58:11,53.6,64.6
Jan 25 2020 14:58:12,53.4,64.5
Jan 25 2020 14:58:13,53.7,64.9
Jan 25 2020 14:58:14,53.6,64.8
Jan 25 2020 14:58:15,53.6,64.3
Jan 25 2020 14:58:16,53.7,65.0
Jan 25 2020 14:58:17,53.8,65.0
Jan 25 2020 14:58:18,53.9,65.1
Jan 25 2020 14:58:19,54.3,65.0
Jan 25 2020 14:58:20,54.3,64.8
Jan 25 2020 14:58:21,54.6,65.1
Jan 25 2020 14:58:22,54.6,65.0
Jan 25 2020 14:58:23,55.0,65.1
Jan 25 2020 14:58:24,55.2,65.0
Jan 25 2020 14:58:25,55.1,65.0
Jan 25 2020 14:58:26,55.4,64.9
Jan 25 2020 14:58:27,55.9,65.4
Jan 25 2020 14:58:28,56.5,65.6
Jan 25 2020 14:58:29,56.5,66.2
Jan 25 2020 14:58:30,57.0,66.6
Jan 25 2020 14:58:32,57.3,66.7
Jan 25 2020 14:58:33,57.6,67.0
Jan 25 2020 14:58:34,57.8,67.3
Jan 25 2020 14:58:35,57.4,66.9
Jan 25 2020 14:58:36,57.6,67.2
Jan 25 2020 14:58:37,57.7,67.2
Jan 25 2020 14:58:38,58.1,68.0
Jan 25 2020 14:58:39,58.2,68.6
Jan 25 2020 14:58:40,58.7,68.7
Jan 25 2020 14:58:41,59.0,68.9
Jan 25 2020 14:58:42,58.9,68.3
Jan 25 2020 14:58:43,59.1,68.6
Jan 25 2020 14:58:44,59.1,68.6
Jan 25 2020 14:58:45,59.3,68.9
Jan 25 2020 14:58:46,59.4,69.0
Jan 25 2020 14:58:47,59.2,68.6
Jan 25 2020 14:58:48,59.3,68.6
Jan 25 2020 14:58:49,59.5,69.0
Jan 25 2020 14:58:50,59.2,69.5
Jan 25 2020 14:58:51,59.1,69.8
Jan 25 2020 14:58:52,58.7,69.5
Jan 25 2020 14:58:53,58.5,69.4
Jan 25 2020 14:58:54,58.6,70.4
Jan 25 2020 14:58:55,58.2,70.1
Jan 25 2020 14:58:56,58.2,70.1
Jan 25 2020 14:58:57,57.8,70.0
Jan 25 2020 14:58:58,57.6,69.3
Jan 25 2020 14:58:59,57.1,69.4
Jan 25 2020 14:59:00,56.9,68.8
Jan 25 2020 14:59:01,56.6,68.4
Jan 25 2020 14:59:02,56.3,68.2
Jan 25 2020 14:59:03,56.0,68.1
Jan 25 2020 14:59:04,55.4,67.6
Jan 25 2020 14:59:05,55.0,67.3
Jan 25 2020 14:59:06,54.9,67.5
Jan 25 2020 14:59:07,54.5,67.9
Jan 25 2020 14:59:08,54.3,67.2
Jan 25 2020 14:59:09,54.4,66.7
Jan 25 2020 14:59:10,54.3,66.8
Jan 25 2020 14:59:11,54.3,66.8
Jan 25 2020 14:59:12,54.6,67.2
Jan 25 2020 14:59:13,54.8,67.1
Jan 25 2020 14:59:14,54.8,67.5
Jan 25 2020 14:59:15,55.1,67.8
Jan 25 2020 14:59:16,55.3,68.2
Jan 25 2020 14:59:17,55.5,68.5
Jan 25 2020 14:59:18,55.5,68.2
Jan 25 2020 14:59:19,55.2,68.1
Jan 25 2020 14:59:20,55.1,67.4
Jan 25 2020 14:59:21,55.0,67.0
Jan 25 2020 14:59:22,55.2,66.7
Jan 25 2020 14:59:23,55.4,66.6
Jan 25 2020 14:59:25,55.2,65.1
Jan 25 2020 14:59:26,55.6,65.6
Jan 25 2020 14:59:27,55.7,65.5
Jan 25 2020 14:59:28,55.9,65.6
Jan 25 2020 14:59:29,56.1,66.4
Jan 25 2020 14:59:30,56.0,66.1
Jan 25 2020 14:59:31,56.0,65.9
Jan 25 2020 14:59:32,56.1,66.3
Jan 25 2020 14:59:33,56.5,66.8
Jan 25 2020 14:59:34,56.6,66.8
Jan 25 2020 14:59:35,57.2,67.8
Jan 25 2020 14:59:36,57.8,68.7
