Monitoraggio del materiale particolato di Pablito e Seba
by Sebastian Peradotto (purosangue)
Started at: Feb 03 2020 12:23:47
Data unit: [micro g/m^3]
Date,PM2.5,PM10
Feb 03 2020 12:23:48,5.2,8.4
Feb 03 2020 12:23:49,6.5,13.0
Feb 03 2020 12:23:50,6.6,13.7
Feb 03 2020 12:23:51,4932.2,6.7
Feb 03 2020 12:23:53,4932.2,6.7
Feb 03 2020 12:23:54,4932.2,6.7
Feb 03 2020 12:23:55,4932.2,6.8
Feb 03 2020 12:23:56,4932.2,6.8
Feb 03 2020 12:23:57,4932.2,6.8
Feb 03 2020 12:23:58,4932.2,6.8
Feb 03 2020 12:23:59,4932.2,6.8
Feb 03 2020 12:24:00,4932.2,6.7
Feb 03 2020 12:24:01,4932.2,6.6
Feb 03 2020 12:24:02,4932.2,6.6
Feb 03 2020 12:24:03,4932.2,6.6
Feb 03 2020 12:24:04,4932.2,6.6
Feb 03 2020 12:24:05,4932.2,6.6
Feb 03 2020 12:24:06,4932.2,6.5
