Monitoraggio del materiale particolato di Pablito e Seba
by Sebastian Peradotto (purosangue)
Started at: Jan 24 2020 19:36:10
Data unit: [micro g/m^3]
Date,PM2.5,PM10
Jan 24 2020 19:36:11,30.7,34.3
Jan 24 2020 19:36:12,30.7,34.3
Jan 24 2020 19:36:13,30.9,34.5
Jan 24 2020 19:36:14,30.9,34.5
Jan 24 2020 19:36:15,31.0,34.6
Jan 24 2020 19:36:16,30.9,34.5
Jan 24 2020 19:36:17,30.9,34.5
Jan 24 2020 19:36:18,30.8,34.4
Jan 24 2020 19:36:19,30.8,34.4
Jan 24 2020 19:36:20,30.9,34.5
Jan 24 2020 19:36:21,30.9,34.4
Jan 24 2020 19:36:22,31.0,34.6
Jan 24 2020 19:36:23,31.1,34.7
Jan 24 2020 19:36:24,30.9,34.4
Jan 24 2020 19:36:25,30.4,33.9
Jan 24 2020 19:36:26,30.5,34.1
Jan 24 2020 19:36:27,30.5,34.1
Jan 24 2020 19:36:28,30.5,34.1
Jan 24 2020 19:36:29,30.5,34.1
Jan 24 2020 19:36:30,30.5,34.1
Jan 24 2020 19:36:31,30.3,33.9
Jan 24 2020 19:36:32,30.3,33.8
Jan 24 2020 19:36:33,30.1,33.7
Jan 24 2020 19:36:34,29.9,33.4
Jan 24 2020 19:36:35,30.0,33.5
Jan 24 2020 19:36:36,29.7,33.1
Jan 24 2020 19:36:37,29.7,33.1
Jan 24 2020 19:36:38,29.7,33.2
Jan 24 2020 19:36:39,29.7,33.2
Jan 24 2020 19:36:40,29.5,33.1
Jan 24 2020 19:36:41,29.5,33.0
Jan 24 2020 19:36:42,29.5,33.0
Jan 24 2020 19:36:43,29.2,32.6
Jan 24 2020 19:36:44,29.0,32.4
Jan 24 2020 19:36:45,28.8,32.2
Jan 24 2020 19:36:46,28.8,32.2
Jan 24 2020 19:36:47,28.8,32.1
Jan 24 2020 19:36:48,28.9,32.3
