Monitoraggio del materiale particolato di Pablito e Seba
by Sebastian Peradotto (purosangue)
Started at: Jan 23 2020 20:41:22
Data unit: [micro g/m^3]
Date,PM2.5,PM10
Jan 23 2020 20:41:22,19.3,21.7
Jan 23 2020 20:41:24,19.5,21.8
Jan 23 2020 20:41:25,19.4,21.8
Jan 23 2020 20:41:26,19.3,21.7
Jan 23 2020 20:41:27,19.4,21.8
Jan 23 2020 20:41:28,19.7,22.1
Jan 23 2020 20:41:29,19.7,22.1
Jan 23 2020 20:41:30,19.7,22.1
Jan 23 2020 20:41:31,19.9,22.9
Jan 23 2020 20:41:32,20.1,22.8
Jan 23 2020 20:41:33,20.0,22.6
Jan 23 2020 20:41:34,20.0,22.4
Jan 23 2020 20:41:35,20.1,22.6
Jan 23 2020 20:41:36,20.0,22.8
Jan 23 2020 20:41:37,20.1,22.6
Jan 23 2020 20:41:38,20.1,22.6
Jan 23 2020 20:41:39,20.3,22.8
Jan 23 2020 20:41:40,20.3,22.8
Jan 23 2020 20:41:41,20.4,23.7
Jan 23 2020 20:41:42,20.7,24.1
Jan 23 2020 20:41:43,20.9,24.6
Jan 23 2020 20:41:45,21.0,24.6
Jan 23 2020 20:41:46,21.1,24.7
Jan 23 2020 20:41:47,21.6,25.2
Jan 23 2020 20:41:48,21.8,25.0
Jan 23 2020 20:41:49,22.2,25.8
Jan 23 2020 20:41:50,22.5,25.7
Jan 23 2020 20:41:51,23.0,25.8
Jan 23 2020 20:41:52,24.6,27.6
Jan 23 2020 20:41:53,28.2,31.5
Jan 23 2020 20:41:54,30.3,33.8
Jan 23 2020 20:41:55,31.1,34.8
Jan 23 2020 20:41:56,31.3,35.0
Jan 23 2020 20:41:57,31.5,35.2
Jan 23 2020 20:41:58,31.6,35.3
Jan 23 2020 20:41:59,31.6,35.4
Jan 23 2020 20:42:00,31.8,35.5
Jan 23 2020 20:42:01,32.0,35.8
Jan 23 2020 20:42:02,32.0,35.7
Jan 23 2020 20:42:04,32.1,35.8
Jan 23 2020 20:42:05,32.0,35.7
Jan 23 2020 20:42:06,32.0,35.7
Jan 23 2020 20:42:07,31.9,35.6
Jan 23 2020 20:42:08,32.0,35.7
Jan 23 2020 20:42:09,31.9,35.6
Jan 23 2020 20:42:10,31.9,35.6
Jan 23 2020 20:42:11,31.8,35.5
Jan 23 2020 20:42:12,31.8,35.6
Jan 23 2020 20:42:13,31.8,35.5
Jan 23 2020 20:42:14,31.8,35.5
Jan 23 2020 20:42:16,31.8,35.4
Jan 23 2020 20:42:17,31.9,35.5
Jan 23 2020 20:42:18,31.9,35.5
Jan 23 2020 20:42:19,31.5,35.2
Jan 23 2020 20:42:20,31.3,34.9
Jan 23 2020 20:42:21,31.0,34.6
Jan 23 2020 20:42:22,30.6,34.2
Jan 23 2020 20:42:23,30.1,33.7
Jan 23 2020 20:42:24,28.4,31.8
Jan 23 2020 20:42:25,24.7,27.7
Jan 23 2020 20:42:26,22.8,25.8
Jan 23 2020 20:42:28,21.9,24.6
Jan 23 2020 20:42:29,21.8,24.5
Jan 23 2020 20:42:30,21.7,24.3
Jan 23 2020 20:42:31,21.8,24.4
Jan 23 2020 20:42:32,21.5,24.1
Jan 23 2020 20:42:33,21.3,24.1
