Monitoraggio del materiale particolato di Pablito e Seba
by Sebastian Peradotto (purosangue)
Started at: Jan 22 2020 10:41:02
Data unit: [micro g/m^3]
Date,PM2.5,PM10
Jan 22 2020 10:41:02,6.4,6.9
Jan 22 2020 10:41:04,6.3,6.8
Jan 22 2020 10:41:05,6.2,6.7
Jan 22 2020 10:41:06,6.2,6.7
Jan 22 2020 10:41:07,6.1,6.6
Jan 22 2020 10:41:08,6.1,6.6
Jan 22 2020 10:41:09,6.1,6.6
Jan 22 2020 10:41:10,6.1,6.6
Jan 22 2020 10:41:11,6.2,6.7
Jan 22 2020 10:41:12,6.3,6.8
Jan 22 2020 10:41:13,6.2,6.7
Jan 22 2020 10:41:14,6.1,6.6
Jan 22 2020 10:41:15,6.2,6.7
Jan 22 2020 10:41:16,6.2,6.7
Jan 22 2020 10:41:17,6.2,6.7
Jan 22 2020 10:41:18,6.2,6.7
Jan 22 2020 10:41:19,6.3,6.8
Jan 22 2020 10:41:20,6.3,6.8
Jan 22 2020 10:41:21,6.4,7.0
Jan 22 2020 10:41:22,6.3,6.8
Jan 22 2020 10:41:23,6.4,7.0
Jan 22 2020 10:41:24,6.4,7.0
Jan 22 2020 10:41:25,6.5,7.1
Jan 22 2020 10:41:26,6.5,7.1
Jan 22 2020 10:41:27,6.5,7.1
Jan 22 2020 10:41:28,6.4,7.0
Jan 22 2020 10:41:29,6.3,6.8
Jan 22 2020 10:41:30,6.4,7.0
Jan 22 2020 10:41:31,6.3,6.8
Jan 22 2020 10:41:32,6.3,6.9
Jan 22 2020 10:41:33,6.4,6.9
Jan 22 2020 10:41:34,6.3,6.8
Jan 22 2020 10:41:35,6.3,6.8
Jan 22 2020 10:41:36,6.3,6.8
Jan 22 2020 10:41:37,6.3,6.8
Jan 22 2020 10:41:38,6.2,6.7
Jan 22 2020 10:41:39,6.2,6.7
Jan 22 2020 10:41:40,6.2,6.7
Jan 22 2020 10:41:41,6.2,6.7
Jan 22 2020 10:41:42,6.2,6.7
Jan 22 2020 10:41:43,6.2,6.7
Jan 22 2020 10:41:44,6.3,6.8
Jan 22 2020 10:41:45,6.3,6.8
Jan 22 2020 10:41:46,6.2,6.7
Jan 22 2020 10:41:47,6.3,6.9
Jan 22 2020 10:41:48,6.3,6.9
Jan 22 2020 10:41:49,6.3,6.9
Jan 22 2020 10:41:51,6.3,6.9
Jan 22 2020 10:41:52,6.3,6.9
Jan 22 2020 10:41:53,6.4,7.0
Jan 22 2020 10:41:54,6.4,7.0
Jan 22 2020 10:41:55,6.3,6.9
Jan 22 2020 10:41:56,6.2,6.8
Jan 22 2020 10:41:57,6.2,6.8
Jan 22 2020 10:41:58,6.1,6.7
Jan 22 2020 10:41:59,6.2,6.8
Jan 22 2020 10:42:00,6.2,6.8
Jan 22 2020 10:42:01,6.2,6.8
Jan 22 2020 10:42:02,6.3,6.9
Jan 22 2020 10:42:03,6.3,6.9
Jan 22 2020 10:42:04,6.4,7.0
Jan 22 2020 10:42:05,6.4,7.0
Jan 22 2020 10:42:06,6.4,7.0
Jan 22 2020 10:42:07,6.4,7.0
Jan 22 2020 10:42:08,6.4,7.0
Jan 22 2020 10:42:09,6.5,7.1
Jan 22 2020 10:42:10,6.6,7.2
Jan 22 2020 10:42:11,6.6,7.2
Jan 22 2020 10:42:12,6.6,7.2
Jan 22 2020 10:42:13,6.6,7.2
Jan 22 2020 10:42:14,6.5,7.1
Jan 22 2020 10:42:15,6.4,7.0
Jan 22 2020 10:42:16,6.4,7.0
Jan 22 2020 10:42:17,6.5,7.1
Jan 22 2020 10:42:18,6.4,6.9
Jan 22 2020 10:42:19,6.4,6.9
Jan 22 2020 10:42:20,6.4,6.9
Jan 22 2020 10:42:21,6.4,6.9
Jan 22 2020 10:42:22,6.3,6.8
Jan 22 2020 10:42:24,6.3,6.8
Jan 22 2020 10:42:25,6.3,6.8
Jan 22 2020 10:42:26,6.4,6.9
Jan 22 2020 10:42:27,6.4,6.9
Jan 22 2020 10:42:28,6.4,6.9
Jan 22 2020 10:42:29,6.3,6.8
Jan 22 2020 10:42:30,6.3,6.8
Jan 22 2020 10:42:31,6.3,6.8
Jan 22 2020 10:42:32,6.3,6.8
Jan 22 2020 10:42:33,6.3,6.8
Jan 22 2020 10:42:34,6.3,6.8
Jan 22 2020 10:42:35,6.3,6.9
Jan 22 2020 10:42:36,6.2,6.8
Jan 22 2020 10:42:37,6.2,6.8
Jan 22 2020 10:42:38,6.3,6.9
Jan 22 2020 10:42:39,6.3,6.9
Jan 22 2020 10:42:40,6.3,6.9
Jan 22 2020 10:42:41,6.3,6.9
Jan 22 2020 10:42:42,6.3,6.9
Jan 22 2020 10:42:43,6.4,7.0
Jan 22 2020 10:42:44,6.3,6.9
Jan 22 2020 10:42:45,6.5,7.1
Jan 22 2020 10:42:46,6.5,7.1
Jan 22 2020 10:42:47,6.6,7.2
Jan 22 2020 10:42:48,6.5,7.1
Jan 22 2020 10:42:49,6.5,7.1
Jan 22 2020 10:42:50,6.5,7.1
Jan 22 2020 10:42:51,6.5,7.1
Jan 22 2020 10:42:52,6.5,7.1
Jan 22 2020 10:42:53,6.6,7.2
Jan 22 2020 10:42:54,6.6,7.2
Jan 22 2020 10:42:55,6.6,7.2
Jan 22 2020 10:42:56,6.6,7.2
Jan 22 2020 10:42:57,6.6,7.2
Jan 22 2020 10:42:58,6.6,7.2
Jan 22 2020 10:43:00,6.6,7.2
