Monitoraggio del materiale particolato di Pablito e Seba
by Sebastian Peradotto (purosangue)
Started at: Jan 21 2020 14:10:47
Data unit: [micro g/m^3]
Date,PM2.5,PM10
Jan 21 2020 14:10:47,3.9,4.6
Jan 21 2020 14:10:48,3.9,4.3
Jan 21 2020 14:10:49,3.8,4.3
Jan 21 2020 14:10:50,3.8,4.3
Jan 21 2020 14:10:52,3.8,4.3
Jan 21 2020 14:10:53,3.7,4.2
Jan 21 2020 14:10:54,3.7,4.1
Jan 21 2020 14:10:55,3.7,4.1
Jan 21 2020 14:10:56,3.6,4.0
Jan 21 2020 14:10:58,3.6,4.0
Jan 21 2020 14:10:59,3.7,4.1
Jan 21 2020 14:11:00,3.8,4.2
Jan 21 2020 14:11:01,3.8,4.2
Jan 21 2020 14:11:02,3.8,4.3
Jan 21 2020 14:11:03,3.8,4.3
Jan 21 2020 14:11:04,3.9,4.3
Jan 21 2020 14:11:05,3.8,4.1
Jan 21 2020 14:11:06,3.9,4.3
